age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human _resources,department_research & _development,department_sales,education_field_human _resources,education_field_life _sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical _degree,gender_female,gender_male,job_role_healthcare _representative,job_role_human _resources,job_role_laboratory _technician,job_role_manager,job_role_manufacturing _director,job_role_research _director,job_role_research _scientist,job_role_sales _executive,job_role_sales _representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition,rate_avg
26,1167,5,3,2060,4,30,2,1,3,21378,0,18,3,4,0,5,2,3,4,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7525.0
36,884,23,2,2061,3,41,4,2,4,12290,4,17,3,3,1,17,3,3,5,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4405.0
39,613,6,1,2062,4,42,2,3,1,21457,4,15,3,1,1,9,5,3,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7370.67
27,155,4,3,2064,2,87,4,2,2,5174,1,20,4,2,1,6,0,3,6,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1805.33
49,1023,2,3,2065,4,63,2,2,2,13243,2,14,3,4,0,17,3,2,9,6,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4776.33
34,628,8,3,2068,2,82,4,2,3,10228,2,12,3,1,0,6,3,4,4,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3646.0
30,1065,3,3,815,1,55,2,1,1,7112,2,17,3,1,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2744.0
25,656,1,1,417,2,83,2,1,2,9324,0,12,3,3,0,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3354.33
19,166,5,2,1021,1,82,3,1,1,13181,1,16,3,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4476.33
23,543,6,2,293,3,42,2,1,3,26969,1,11,3,4,0,4,2,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9184.67
36,418,11,1,1492,3,73,2,1,1,11125,1,12,3,2,2,8,2,1,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3872.0
34,926,14,3,1105,3,67,3,1,3,6169,1,13,3,2,1,3,4,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2387.33
31,654,9,3,1142,1,79,2,1,1,18373,0,16,3,1,0,5,2,3,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6368.67
28,494,6,4,486,1,76,2,1,2,14734,1,14,3,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5101.33
49,880,1,4,2040,2,93,2,1,2,14260,6,12,3,3,1,11,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5077.67
21,515,3,2,599,1,60,3,1,3,24956,5,13,3,1,0,2,2,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8510.33
33,836,11,2,863,1,66,1,1,1,14420,3,16,3,1,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5107.33
39,294,25,4,1305,4,58,2,2,2,17217,1,12,3,2,0,9,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5856.33
21,497,2,2,918,3,48,2,1,3,22028,1,13,3,3,0,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7524.33
25,1331,17,2,1855,2,69,2,1,2,19905,1,11,3,1,0,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7101.67
41,500,23,2,545,2,76,2,2,2,5977,2,12,3,1,2,7,5,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2184.33
30,741,20,2,1157,3,58,2,1,2,8154,1,14,3,3,0,9,2,3,8,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2984.33
32,545,11,3,1203,3,60,2,1,3,23373,2,18,3,3,1,5,1,2,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7992.67
47,701,6,2,1693,3,95,3,1,2,11724,1,11,3,3,2,18,2,2,8,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4173.33
40,1301,14,3,959,2,80,2,2,2,17365,4,14,3,3,0,16,1,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6248.67
46,707,1,2,53,1,97,2,2,3,19325,8,12,3,3,0,20,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6709.67
27,143,6,2,1080,1,56,2,1,2,25623,0,17,3,1,0,3,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,8607.33
30,634,12,2,729,1,53,3,2,2,10109,0,16,3,2,1,6,2,3,5,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3598.67
32,546,12,4,1095,1,79,3,1,1,18293,0,18,3,1,0,4,2,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6306.0
37,668,14,2,1659,2,47,2,1,2,15454,7,14,3,3,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5389.67
27,1051,8,2,1847,2,85,3,1,3,16012,1,14,3,3,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5716.0
32,1055,3,3,695,1,68,3,1,1,3172,1,11,3,1,0,9,3,3,9,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1431.67
30,714,6,1,256,2,76,3,1,1,17124,1,11,3,2,0,6,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5971.33
32,830,16,3,1763,3,39,3,1,2,10497,2,21,3,2,0,8,2,3,7,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3788.67
29,1475,14,2,1888,3,85,2,2,2,23296,3,11,3,3,0,7,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8285.33
33,883,12,2,1343,4,73,3,2,3,23057,0,18,3,1,1,7,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8004.33
34,853,12,2,1552,1,64,1,2,3,22304,4,15,3,3,1,7,2,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7740.33
57,286,2,2,983,3,51,2,1,3,26183,3,22,3,1,0,9,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8840.0
22,898,5,2,120,3,69,2,1,4,19746,1,17,3,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6904.33
27,292,2,1,1526,2,37,2,1,1,5290,6,11,3,2,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1873.0
38,1124,6,3,927,3,69,3,1,1,4306,7,20,3,3,0,8,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1833.0
31,520,2,3,1463,2,94,3,1,3,21080,5,13,3,3,1,7,2,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7231.33
30,527,2,2,1465,2,93,2,1,3,21078,5,12,3,2,0,6,2,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7232.67
43,688,6,3,419,2,56,3,1,1,23552,3,18,3,2,0,12,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8098.67
35,730,4,3,222,3,49,3,1,4,3370,5,17,3,3,0,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383.0
41,1066,2,4,901,2,58,1,1,3,17726,3,13,3,2,0,10,1,2,7,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6283.33
31,840,5,3,1090,4,64,3,1,3,17222,1,14,3,2,0,3,3,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6042.0
45,425,9,3,1491,1,50,2,2,3,15941,4,11,3,1,1,25,1,3,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5472.0
38,1153,4,4,315,1,69,1,1,4,24933,3,13,3,4,0,11,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8718.33
43,605,1,2,138,1,91,2,2,3,19166,7,12,3,3,0,19,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6620.67
26,1331,21,3,1259,1,40,2,1,2,19406,1,18,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6925.67
29,1145,7,2,525,1,57,2,1,3,14036,1,16,3,4,0,6,3,3,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5079.33
53,336,6,2,1979,4,67,3,1,3,3717,7,11,3,3,0,13,3,1,9,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1373.33
28,562,6,3,948,1,68,2,1,2,18403,0,15,3,1,0,4,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6344.33
36,806,6,3,133,2,63,2,1,1,23644,3,22,4,4,0,7,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8171.0
27,514,1,1,294,1,61,2,1,1,21319,4,20,4,1,0,8,3,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7298.0
36,566,18,2,1481,1,75,1,1,2,22125,3,13,3,2,1,6,2,2,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7588.67
53,1247,13,3,1466,1,63,3,1,3,10298,5,13,3,3,1,11,2,3,7,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3869.33
33,628,8,3,160,1,64,1,2,2,22894,1,23,3,3,0,9,3,2,8,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7862.0
34,413,7,3,458,3,48,3,1,4,3433,7,21,3,3,0,8,3,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1298.0
30,469,22,2,1847,3,73,2,1,4,14743,0,23,3,2,0,3,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5095.0
25,1275,8,3,1084,3,43,2,1,1,17256,1,13,3,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6191.33
21,497,2,2,918,3,48,2,1,3,22027,1,13,3,3,0,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7524.0
28,1123,6,3,765,3,48,2,1,1,3096,4,15,3,2,0,7,2,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1422.33
22,1277,8,1,1782,3,77,2,1,1,15984,1,16,3,3,0,1,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5779.33
23,657,3,2,696,1,64,3,1,3,24819,8,13,3,1,0,3,2,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8513.33
35,1092,6,3,1295,4,68,3,2,2,10360,1,22,4,1,0,10,2,3,9,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3840.0
29,634,4,2,1428,3,85,1,1,3,11837,6,13,3,3,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4185.33
29,476,12,3,627,2,74,2,1,1,14500,1,17,3,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5016.67
45,768,4,3,1532,2,44,1,2,1,12080,6,14,3,3,0,21,0,2,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4297.33
45,478,1,1,685,3,53,2,1,3,21382,2,17,3,2,0,9,3,2,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7304.33
33,721,21,4,1493,1,47,2,1,1,7784,0,21,3,3,0,15,2,3,14,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2850.67
29,286,6,2,1772,1,53,3,1,2,15272,3,13,3,1,0,7,2,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5203.67
33,453,2,2,309,1,42,2,1,1,21530,6,19,3,1,0,12,2,3,8,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7341.67
58,288,2,3,929,4,44,3,2,2,26081,4,20,3,1,0,17,3,3,10,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8804.33
49,952,1,3,1118,3,80,2,1,2,17249,2,14,3,3,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6093.67
46,617,11,3,1371,1,74,2,3,4,14225,0,12,3,3,1,16,2,3,16,7,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4972.0
22,620,3,1,919,1,34,3,1,2,10023,0,19,3,1,0,4,2,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3559.0
31,625,12,3,1686,1,80,3,1,4,21078,3,12,3,3,0,8,2,1,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7261.0
27,1420,1,1,677,2,85,3,1,1,16338,0,11,3,2,1,5,3,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5947.67
30,201,24,2,761,1,56,2,1,2,11581,2,11,3,2,0,6,2,3,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3946.0
36,1282,13,4,1523,2,79,2,1,1,8539,3,13,3,2,2,16,2,3,6,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3300.0
34,625,7,3,187,1,64,1,2,3,22821,2,21,3,3,0,10,3,3,7,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7836.67
31,439,1,3,1045,3,53,2,1,2,5261,3,12,3,3,0,9,2,2,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1917.67
36,277,20,3,1628,2,84,3,2,4,13505,2,16,3,4,0,12,2,3,12,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4622.0
37,1374,16,1,308,1,68,3,1,2,21775,1,20,3,3,0,4,4,2,4,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,7739.0
41,684,1,3,1370,1,60,2,1,1,17198,2,20,3,2,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5980.67
32,313,25,2,1176,2,86,2,1,1,21987,3,15,3,2,0,6,3,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7462.0
32,1263,13,1,566,1,59,2,2,3,24632,6,12,3,4,0,13,2,3,6,5,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8651.33
26,634,1,2,403,2,80,2,1,2,9362,0,12,3,3,0,3,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3358.67
30,190,9,3,582,3,74,3,2,2,25512,2,14,3,4,0,11,0,3,9,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8592.0
29,1188,4,1,1052,4,43,3,1,3,4511,2,16,3,2,0,7,2,3,5,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1914.0
25,1228,4,1,1067,3,34,3,1,4,4607,1,14,3,2,0,7,3,3,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1956.33
19,977,15,1,455,4,40,3,1,3,26916,1,14,3,4,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9311.0
31,858,4,2,837,3,86,2,1,2,20951,1,13,3,1,1,10,2,3,7,6,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7298.33
24,1161,6,1,1640,3,93,2,1,3,20684,1,11,3,1,0,5,2,2,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7312.67
53,660,6,3,1421,2,49,1,2,1,12043,6,14,3,3,0,27,0,2,8,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4250.67
43,1060,10,3,913,2,52,2,2,3,5912,1,19,3,1,1,7,2,4,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2341.33
35,584,3,2,374,2,53,2,1,3,3541,6,20,3,3,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1392.67
35,956,13,3,228,1,50,3,1,1,10233,5,19,3,1,0,10,2,3,6,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3746.33
55,639,2,2,803,3,65,3,4,1,21293,4,13,3,3,0,20,2,2,6,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7332.33
33,650,7,3,150,1,65,1,2,2,22888,1,23,3,3,0,9,3,2,8,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7867.67
28,275,4,3,1487,1,96,1,1,1,7633,5,13,3,3,0,9,2,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2668.0
34,757,6,1,33,2,80,3,1,1,17029,1,11,3,3,0,9,1,3,5,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5955.33
33,802,16,2,1001,3,71,2,1,3,6203,1,12,3,2,1,3,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2358.67
28,304,18,3,1585,2,62,2,1,1,7379,2,16,3,3,2,3,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2581.67
33,296,8,2,536,3,36,1,1,2,12198,0,15,3,3,0,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4176.67
31,1061,15,2,1280,3,72,3,1,3,23126,0,14,3,3,0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8086.33
28,897,4,4,1900,1,39,3,1,3,26033,7,13,3,2,2,4,2,3,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8989.67
28,575,6,1,507,3,72,2,1,1,6505,0,20,3,2,0,7,2,3,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2384.0
45,1270,25,2,1409,1,89,2,2,1,22855,2,19,3,1,0,16,1,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8071.33
27,613,21,1,1220,2,74,1,1,3,7996,2,14,3,3,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2894.33
39,677,9,3,1535,4,85,2,1,1,21825,3,14,3,2,0,15,3,1,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7529.0
21,753,1,1,476,1,98,2,1,2,9154,0,11,3,3,0,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3335.0
25,1272,8,3,1041,2,41,1,1,1,17373,1,13,3,1,0,3,4,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6228.67
35,483,18,3,1311,3,50,2,2,2,17253,2,12,3,2,0,9,2,3,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5928.67
36,508,11,3,377,1,61,3,3,3,22621,5,11,3,1,1,16,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7730.0
32,431,11,4,1187,2,70,1,1,2,16355,1,15,3,1,0,4,3,2,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5618.67
33,963,9,3,1171,3,47,3,1,1,8291,1,13,3,2,0,11,1,3,10,8,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3100.33
28,119,9,3,1169,2,56,3,1,2,25707,0,15,3,2,0,5,2,3,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8627.33
36,186,11,2,1259,2,53,2,2,3,25746,1,13,3,4,0,17,2,3,17,6,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8661.67
37,380,9,3,422,3,54,3,1,4,3437,6,20,3,3,0,12,3,2,11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1290.33
36,341,24,2,1256,2,90,2,1,1,22087,1,13,3,1,0,6,2,3,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7506.0
31,416,11,3,1752,2,69,2,1,2,9901,4,15,3,3,0,8,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3462.0
21,1349,3,1,589,2,99,2,1,2,9129,4,15,3,3,0,3,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3525.67
