,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg
875,44,No,Travel_Rarely,200,Research & Development,29,4,Other,1225,4,Male,32,3,2,Research Scientist,4,Single,7744,1,No,25,4,2,0,20,3,3,20,11,17,2658.6666666666665
876,20,No,Travel_Rarely,654,Sales,21,3,Marketing,1226,3,Male,43,4,1,Sales Representative,4,Single,5050,1,No,17,3,4,0,2,2,3,2,1,2,1915.6666666666667
877,46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,17433,2,No,11,3,3,1,12,3,2,6,3,4,5881.0
878,42,No,Non-Travel,179,Human Resources,2,5,Medical,1231,4,Male,79,4,2,Human Resources,1,Married,12858,7,No,16,3,1,1,10,3,4,4,3,3,4372.0
879,60,No,Travel_Rarely,696,Sales,7,4,Marketing,1233,2,Male,52,4,2,Sales Executive,4,Divorced,10893,0,Yes,18,3,2,1,12,3,3,11,7,9,3880.3333333333335
880,32,No,Travel_Frequently,116,Research & Development,13,3,Other,1234,3,Female,77,2,1,Laboratory Technician,2,Married,7331,1,No,20,4,3,1,2,2,3,2,2,2,2508.0
881,32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1235,4,Female,38,3,2,Research Scientist,3,Single,2338,4,Yes,14,3,4,0,10,2,3,8,7,7,1230.6666666666667
882,36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,1558.3333333333333
883,33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1238,1,Male,60,3,1,Research Scientist,4,Married,6311,0,No,13,3,2,1,15,5,3,14,10,10,2162.6666666666665
884,40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1239,2,Female,84,2,2,Sales Executive,2,Divorced,11591,7,No,12,3,2,1,7,2,4,5,1,3,3927.3333333333335
885,25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1240,3,Male,57,3,2,Sales Executive,4,Single,20623,0,No,14,3,2,0,5,4,3,4,3,1,7345.333333333333
886,30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1241,4,Male,63,3,1,Research Scientist,2,Married,9369,0,Yes,21,4,1,1,12,2,3,11,9,7,3632.3333333333335
887,42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1242,1,Female,60,3,3,Research Director,1,Married,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,7933.0
888,35,No,Non-Travel,1212,Sales,8,2,Marketing,1243,3,Female,78,2,3,Sales Executive,4,Married,13755,4,Yes,11,3,2,1,16,6,2,13,2,12,5015.0
889,27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1244,1,Male,42,3,1,Research Scientist,1,Married,14377,1,Yes,14,3,4,2,9,3,2,9,7,8,5174.0
890,54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,9659,7,No,17,3,1,1,33,2,1,5,4,4,3559.3333333333335
891,44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,19982,1,No,13,3,4,1,10,5,3,10,5,7,7057.0
892,19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,2249.3333333333335
893,29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,5598,1,No,15,3,1,3,3,5,3,3,2,2,2235.0
894,54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,23474,3,No,14,3,1,0,36,2,3,10,9,9,8081.333333333333
895,31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,17089,1,Yes,12,3,4,0,6,2,2,6,5,1,6167.0
896,31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,17198,1,No,19,3,2,0,10,2,3,10,9,8,6118.666666666667
897,59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,16490,5,No,17,3,4,0,13,2,3,6,1,5,5621.333333333333
898,43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,18625,3,No,14,3,2,1,25,2,3,8,7,7,6547.0
899,49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,12124,2,No,13,3,3,1,23,2,4,1,0,0,4435.666666666667
900,36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,9256,1,No,12,3,3,0,12,2,2,11,10,7,3257.0
901,48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,16620,5,No,11,3,3,0,7,4,2,1,0,0,5888.333333333333
902,27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,3208,1,No,11,3,2,3,5,2,3,5,3,3,1483.6666666666667
903,29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,4204,1,Yes,11,3,2,2,6,2,3,6,0,0,1871.6666666666667
904,48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,8733,6,No,12,3,3,0,25,3,4,1,0,0,3174.6666666666665
905,29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,3423,3,No,14,3,2,2,9,2,2,7,7,7,1401.3333333333333
906,34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,21643,0,No,17,3,4,0,2,5,2,1,0,0,7684.0
907,44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,8751,7,No,11,3,3,1,26,5,3,22,9,10,3312.6666666666665
908,33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,21708,0,Yes,14,3,4,2,10,3,3,9,8,8,7442.0
909,19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,21221,1,Yes,12,3,4,0,1,2,3,1,0,1,7181.0
910,23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,16901,1,No,22,4,4,1,1,2,3,1,0,1,5773.666666666667
911,25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,8040,1,Yes,14,3,4,0,1,4,3,1,0,0,2904.0
912,26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,3536.3333333333335
913,45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,2493,2,Yes,16,3,1,0,26,2,3,24,10,11,1345.3333333333333
914,55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592,1,Yes,15,3,4,1,34,3,3,33,9,0,8602.0
915,21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,25308,1,No,20,4,3,0,2,2,1,2,2,2,8534.666666666666
916,46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,9946,2,No,14,3,3,1,26,2,3,11,4,8,3382.3333333333335
917,34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,6039,0,Yes,12,3,4,0,4,3,3,3,2,2,2085.3333333333335
918,51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19196,4,Yes,24,4,1,1,31,5,2,29,10,10,6505.333333333333
919,59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,20002,6,No,12,3,4,0,25,6,2,9,7,4,7166.0
920,34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534,4,No,13,3,3,2,15,2,4,11,8,10,7571.666666666667
921,28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,6842,0,Yes,11,3,3,0,5,2,2,4,2,2,2559.0
922,44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,17477,1,No,14,3,4,2,26,4,2,25,9,13,6256.0
923,34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,21833,4,No,11,3,4,2,14,5,4,10,9,8,7512.333333333333
924,35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2273.6666666666665
925,42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,2103.0
926,43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,20364,3,No,14,3,4,0,23,3,4,21,7,17,6983.666666666667
927,36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,2323,9,Yes,11,3,4,0,18,2,3,16,14,12,935.0
928,44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,14075,1,No,11,3,4,1,10,2,3,10,7,5,4923.0
929,28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,4822.333333333333
930,51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,4257,0,No,14,3,2,0,8,6,2,7,0,7,1755.0
931,30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,12858,7,Yes,18,3,3,0,10,3,3,8,4,7,4603.0
932,29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,6043.333333333333
933,28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,4732,2,No,11,3,2,0,5,2,2,3,2,2,1818.6666666666667
934,25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,18830,1,No,18,3,4,0,2,3,2,2,2,1,6378.666666666667
935,32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,11693,1,No,15,3,3,2,10,4,4,10,7,8,4117.666666666667
936,45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,13035,3,No,22,4,3,0,22,4,3,0,0,0,4494.0
937,39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17334,6,Yes,13,3,4,2,21,4,3,19,9,2,5946.666666666667
938,58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,26076,1,No,12,3,4,2,2,3,3,2,2,2,9004.0
939,32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,22845,1,No,18,3,1,1,10,3,3,10,4,1,8004.333333333333
940,39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,22154,0,No,13,3,1,0,6,2,3,5,2,3,7535.666666666667
941,30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,23631,0,No,12,3,1,1,10,6,3,9,2,7,8272.333333333334
942,36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,5747,3,No,12,3,1,0,10,0,3,7,7,7,2045.0
943,46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,22957,6,No,12,3,3,0,10,3,4,7,6,7,7997.333333333333
944,28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,16392,0,No,11,3,1,3,10,6,3,9,8,5,5974.333333333333
945,50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,22422,4,Yes,11,3,2,0,25,2,3,3,2,2,7929.0
946,40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,17235,2,Yes,12,3,3,0,9,2,3,5,4,0,5863.666666666667
947,52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7542.666666666667
948,30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,25927,1,Yes,23,4,4,2,9,2,3,9,1,8,8885.333333333334
949,39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,13352,0,No,11,3,1,0,9,6,3,8,7,7,4636.0
950,31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,8935,1,Yes,19,3,1,1,10,5,2,10,8,6,3193.0
951,41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,22074,1,No,13,3,1,0,19,4,3,19,2,9,7456.666666666667
952,31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,3144.3333333333335
953,44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,14669,4,No,12,3,3,0,10,4,4,3,2,2,5231.0
954,42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,26582,0,Yes,13,3,4,0,21,3,2,20,8,10,9038.0
955,55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,6992,4,No,14,3,4,1,23,5,3,19,9,11,2444.0
956,56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,4022,6,No,14,3,1,0,36,4,3,7,3,7,1442.3333333333333
957,40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,8532,9,No,16,3,2,1,6,0,3,4,2,0,3021.3333333333335
958,34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,5494,0,No,11,3,4,1,10,0,2,9,7,6,2174.3333333333335
959,40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,22455,1,No,13,3,3,0,9,4,3,9,8,8,7692.0
960,41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4297,0,No,17,3,4,1,10,2,3,9,3,7,1793.6666666666667
961,35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1086.3333333333333
962,51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,17588,1,Yes,11,3,2,1,33,2,3,33,9,10,6147.333333333333
963,38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,19461,3,No,15,3,4,1,11,3,3,7,7,7,6833.666666666667
964,34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,23553,1,No,12,3,4,0,10,6,4,10,8,6,8042.0
965,25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,9075,3,No,11,3,3,3,7,6,2,3,2,2,3341.3333333333335
966,58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,12023,7,Yes,14,3,4,0,31,0,2,10,9,9,4225.666666666667
967,40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,6762,3,No,22,4,3,1,7,3,3,4,2,3,2393.0
968,36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,2261,2,No,16,3,4,1,17,2,2,15,7,13,983.6666666666666
969,48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,18706,1,No,11,3,3,0,11,2,3,10,9,8,6538.333333333333
970,27,No,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,6527,8,No,14,3,2,1,5,4,3,1,0,0,2638.6666666666665
971,51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,24439,3,No,16,3,2,0,29,1,2,5,2,3,8642.0
972,18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,19305,1,No,15,3,3,0,0,5,4,0,0,0,6842.0
973,35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,10846,0,No,12,3,2,1,10,0,3,9,7,0,3907.6666666666665
974,27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,20392,3,No,20,4,2,0,8,3,3,6,2,0,7076.0
975,55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,9277,6,Yes,17,3,3,0,24,2,2,19,7,8,3209.6666666666665
976,56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,18235,4,Yes,12,3,1,1,33,0,3,19,16,9,6557.333333333333
977,34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,15891,1,No,20,4,3,3,5,2,3,5,4,0,5660.666666666667
978,40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,13888,5,No,20,4,2,3,15,0,3,12,11,8,5059.666666666667
979,34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,17491,4,No,13,3,1,2,10,1,3,8,7,7,5954.0
980,31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,11882,7,No,14,3,3,0,3,3,4,1,0,0,4225.0
981,35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,23288,0,Yes,18,3,3,1,5,0,2,4,2,2,8005.666666666667
982,38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,15748,1,No,11,3,4,3,4,2,3,4,2,3,5499.333333333333
983,34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,No,11,3,4,0,14,2,4,14,11,11,2221.6666666666665
984,28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,24232,1,No,11,3,3,1,5,0,3,5,3,4,8338.666666666666
985,31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,21057,1,Yes,15,3,4,2,10,3,2,10,2,7,7161.666666666667
986,39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,3567,3,Yes,12,3,4,2,8,2,4,5,4,4,1703.0
987,51,No,Travel_Frequently,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,15395,2,No,11,3,2,0,14,5,3,4,2,2,5329.333333333333
988,41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,5076.0
989,37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,5182,7,Yes,15,3,4,0,8,2,3,6,4,3,2225.0
990,33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,19293,6,No,13,3,1,0,8,2,4,5,4,2,6821.666666666667
991,32,No,Travel_Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,20497,0,Yes,13,3,1,3,4,3,2,3,2,2,7010.666666666667
992,39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,3449,3,No,21,4,2,1,13,2,3,6,4,5,1668.3333333333333
993,25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,12477,2,No,11,3,2,0,6,3,2,3,2,2,4647.333333333333
994,52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,9731,2,Yes,11,3,2,1,24,3,2,5,3,2,3370.6666666666665
995,43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,20003,1,Yes,14,3,1,0,20,3,1,20,7,8,7002.0
996,27,No,Travel_Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,2467.6666666666665
997,27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,8622.333333333334
998,26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,4050,0,No,12,3,4,0,5,2,3,4,3,1,1589.6666666666667
999,42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16616,0,No,14,3,3,1,21,5,3,20,7,9,5931.333333333333
1000,52,No,Travel_Rarely,258,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,17363,9,No,13,3,3,0,12,2,1,5,4,4,5891.666666666667
1001,37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,19106,4,No,18,3,1,0,8,6,3,3,2,2,6887.333333333333
1002,35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,19944,2,No,11,3,3,0,10,2,3,2,2,2,6734.666666666667
1003,25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,4910,4,No,11,3,2,1,7,2,2,3,2,2,1980.0
1004,26,No,Travel_Rarely,652,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,23577,0,No,12,3,4,0,8,2,3,7,7,7,8109.666666666667
1005,29,No,Travel_Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,9769,1,No,13,3,1,0,10,3,2,10,9,9,3384.0
1006,49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,22710,3,No,20,4,1,0,20,2,3,4,3,3,8094.0
1007,29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,22930,0,Yes,12,3,1,0,9,1,3,8,7,7,7783.666666666667
1008,54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,5652,6,No,19,3,4,0,29,3,2,20,7,7,2225.6666666666665
1009,58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,22456,3,Yes,21,4,3,1,32,3,3,9,8,5,7862.333333333333
1010,55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,12414,2,No,13,3,4,2,31,4,4,7,7,0,4543.666666666667
1011,36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,20763,3,Yes,16,3,4,0,15,3,3,5,4,1,7345.333333333333
