age,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,attrition,rate_avg
23,1,638,2,9,3,2,2023,4,1,33,3,1,8,1,1,26956,1,0,19,3,1,1,1,3,2,1,0,0,1,9209.0
36,2,557,2,3,3,3,2024,1,0,94,2,3,7,4,1,12695,0,0,19,3,3,2,10,2,3,9,7,4,0,4448.67
36,1,688,1,4,2,1,2025,4,0,97,3,2,4,2,0,9192,7,0,13,3,2,3,18,3,3,4,2,2,0,3325.67
56,0,667,1,1,4,1,2026,3,1,57,3,2,0,3,0,26236,1,0,21,4,1,1,13,2,2,13,12,9,0,8986.67
29,2,1092,1,1,4,3,2027,1,1,36,3,1,6,4,1,26124,9,1,14,3,2,3,4,3,4,2,2,2,1,9084.0
42,2,300,1,2,3,1,2031,1,1,56,3,5,3,3,1,17312,5,0,11,3,1,0,24,2,2,22,6,14,0,5889.33
56,2,310,1,7,2,5,2032,4,1,72,3,1,2,3,1,3666,8,0,11,3,4,1,14,4,1,10,9,8,1,1349.33
41,2,582,1,28,4,1,2034,1,0,60,2,4,4,2,1,5640,0,0,23,4,3,1,21,3,3,20,7,10,0,2094.0
34,2,704,2,28,3,2,2035,4,0,95,2,2,7,3,1,8978,1,0,21,4,4,2,8,2,3,8,7,7,0,3259.0
36,0,301,2,15,4,2,2036,4,1,88,1,2,7,4,0,10436,1,0,24,4,1,1,15,4,2,15,12,11,0,3608.33
41,2,930,2,3,3,1,2037,3,1,57,2,2,7,2,0,12227,2,0,11,3,3,1,14,5,3,5,4,4,0,4404.67
32,2,529,1,2,3,5,2038,4,1,78,3,1,6,1,2,11288,1,0,14,3,4,0,4,4,3,4,2,2,0,3965.0
35,2,1146,0,26,4,1,2040,3,0,31,3,3,1,4,2,16642,1,1,16,3,3,0,9,2,3,9,0,7,0,5939.67
38,2,345,2,10,2,1,2041,1,0,100,3,2,7,4,1,5982,1,0,11,3,3,1,10,1,3,10,7,9,0,2142.33
50,1,878,2,1,4,1,2044,2,1,94,3,2,7,3,0,14255,7,0,12,3,4,2,12,3,3,6,3,1,1,5075.67
36,2,1120,2,11,4,2,2045,2,0,100,2,2,7,4,1,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,5196.33
45,2,374,2,20,3,1,2046,4,0,50,3,2,7,3,2,23333,8,0,15,3,3,0,8,3,3,5,3,1,0,7919.0
40,2,1322,1,2,4,1,2048,3,1,52,2,1,6,3,2,2725,2,0,14,3,4,0,8,2,3,2,2,2,0,1366.33
35,1,1199,1,18,4,1,2049,3,1,80,3,2,0,3,1,24594,1,1,14,3,4,2,10,2,4,10,2,2,0,8624.33
40,2,1194,1,2,4,3,2051,3,0,98,3,1,6,3,1,12549,2,0,14,3,2,3,20,2,3,5,3,2,0,4613.67
35,2,287,1,1,4,1,2052,3,0,62,1,1,6,4,1,8952,1,0,12,3,4,1,4,5,3,4,3,1,0,3100.33
29,2,1378,1,13,2,4,2053,4,1,46,2,2,2,2,1,23679,4,1,13,3,1,1,10,2,3,4,3,3,0,8367.67
29,2,468,1,28,4,3,2054,4,0,73,2,1,6,1,2,8489,1,0,14,3,2,0,5,3,1,5,4,4,0,3010.0
50,2,410,2,28,3,2,2055,4,1,39,2,3,7,1,0,16586,4,1,13,3,2,1,20,3,3,3,2,0,1,5678.33
39,2,722,2,24,1,2,2056,2,0,60,2,4,7,4,1,8828,0,0,11,3,1,1,21,2,2,20,9,6,0,3203.33
31,0,325,1,5,3,3,2057,2,1,74,3,2,4,1,2,3787,0,0,19,3,2,0,10,2,3,9,4,7,0,1395.33
26,2,1167,2,5,3,4,2060,4,0,30,2,1,8,3,2,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,7525.0
36,1,884,1,23,2,3,2061,3,1,41,4,2,2,4,1,12290,4,0,17,3,3,1,17,3,3,5,2,3,0,4405.0
39,2,613,1,6,1,3,2062,4,1,42,2,3,0,1,1,21457,4,0,15,3,1,1,9,5,3,7,7,7,0,7370.67
27,2,155,1,4,3,1,2064,2,1,87,4,2,4,2,1,5174,1,1,20,4,2,1,6,0,3,6,2,3,0,1805.33
49,1,1023,2,2,3,3,2065,4,1,63,2,2,7,2,1,13243,2,0,14,3,4,0,17,3,2,9,6,8,0,4776.33
34,2,628,1,8,3,3,2068,2,1,82,4,2,2,3,1,10228,2,0,12,3,1,0,6,3,4,4,3,2,0,3646.0
40,2,1328,2,7,3,2,1165,1,0,85,1,2,7,2,2,9709,5,0,15,3,1,0,7,2,2,5,4,4,1,3707.33
42,1,705,1,9,2,1,1149,2,1,55,2,3,5,1,1,2416,2,0,12,3,2,0,22,1,2,20,8,11,1,1058.67
29,1,352,1,24,4,1,362,2,0,53,2,1,5,1,1,22934,3,0,14,3,2,0,8,4,2,6,3,0,1,7779.67
33,1,595,1,2,3,1,1443,2,1,89,3,1,2,3,1,21145,6,1,13,3,3,0,7,2,1,2,2,2,1,7276.33
34,1,684,1,12,3,3,332,2,1,59,3,1,2,3,0,22325,5,0,12,3,2,1,11,3,1,3,2,2,1,7689.33
37,2,1019,1,10,3,1,1116,3,0,94,2,1,6,2,2,11090,3,1,14,3,3,0,4,4,3,3,2,1,1,4067.67
30,1,793,2,4,3,1,1631,2,0,67,1,1,8,3,2,16092,1,0,12,3,2,0,1,3,2,1,0,0,1,5650.67
34,2,708,1,14,2,2,1624,1,0,56,1,1,6,3,0,22113,5,0,13,3,3,1,6,2,2,1,1,1,1,7625.67
29,1,529,0,12,3,1,402,1,0,61,2,1,1,3,0,22843,0,1,16,3,2,0,8,2,2,7,7,2,1,7811.0
24,1,1220,1,3,1,4,1109,3,1,32,2,1,2,4,1,4590,0,1,14,3,2,1,6,3,3,6,6,5,1,1947.33
26,2,961,1,3,3,2,378,4,0,56,2,1,6,3,2,8472,1,1,11,3,2,0,8,1,3,7,5,4,1,3163.0
40,0,893,1,4,2,1,1218,1,1,94,2,1,5,1,0,20317,6,0,16,3,1,1,5,2,1,1,0,0,1,7101.33
29,1,658,1,8,3,5,1339,1,0,41,3,1,3,2,0,17327,3,0,12,3,1,1,9,2,2,6,6,5,1,6008.67
28,1,1324,2,3,3,4,1607,1,1,91,3,1,8,3,1,15831,2,0,14,3,3,0,3,3,3,2,1,1,1,5748.67
43,1,304,1,24,3,1,738,1,0,95,2,1,6,1,1,5611,2,0,13,3,3,1,5,3,2,0,0,0,1,2003.33
24,1,1142,1,6,1,2,1634,3,1,93,2,1,2,3,1,20696,2,1,11,3,1,0,5,2,2,4,3,2,1,7310.33
42,1,454,1,2,2,3,1802,3,1,94,3,1,6,1,0,11056,1,0,12,3,3,2,5,2,2,4,2,2,1,3868.0
28,1,1156,1,4,3,1,754,1,1,66,3,1,4,1,1,3300,1,1,15,3,1,0,5,2,3,5,4,3,1,1507.33
38,1,519,1,14,3,2,1746,3,0,75,2,1,5,4,1,14697,0,0,20,3,2,0,14,3,2,14,2,3,1,5097.0
22,1,1191,1,3,3,1,1234,3,0,46,2,1,6,3,1,4216,0,0,11,3,1,0,1,4,2,0,0,0,1,1817.67
30,2,574,1,19,3,1,189,1,0,71,1,1,6,3,1,24785,3,1,11,3,3,0,4,2,2,2,2,2,1,8476.67
26,1,940,1,3,3,2,2025,2,1,34,3,1,6,2,1,26402,6,0,15,3,1,2,2,3,3,1,1,1,1,9125.33
35,2,1167,1,7,3,4,373,2,0,47,3,3,5,3,1,16318,3,0,14,3,4,0,15,1,2,13,9,5,1,5844.0
35,1,207,2,7,3,2,598,1,1,51,2,1,7,2,2,9649,1,0,16,3,2,0,6,4,3,6,5,5,1,3302.33
23,1,1029,1,3,1,4,565,2,1,95,2,1,2,2,1,9261,5,0,14,3,3,0,4,3,3,2,2,2,1,3461.67
26,2,382,2,9,2,1,1440,1,1,66,2,1,7,1,0,15250,3,0,11,3,1,0,7,1,3,3,2,2,1,5232.67
47,1,656,1,3,2,1,98,1,1,92,2,2,2,3,1,19359,8,1,13,3,4,0,22,1,2,1,0,0,1,6702.33
28,1,703,1,10,3,1,647,1,0,68,2,1,6,1,1,14377,1,0,17,3,3,1,2,2,3,2,0,0,1,5049.33
29,1,720,2,23,3,4,1919,2,0,46,3,1,7,1,2,10615,1,0,17,3,3,0,1,2,2,0,0,0,1,3793.67
43,1,495,2,19,3,1,1846,3,0,42,1,2,7,1,0,16442,3,0,12,3,2,0,13,3,3,2,1,0,1,5659.67
28,2,141,1,26,3,2,286,1,0,35,2,2,6,4,1,24529,1,0,21,3,4,2,9,3,2,9,3,8,1,8235.0
32,2,608,1,9,3,2,1155,1,0,77,2,1,6,1,2,18383,0,1,16,3,1,0,5,2,3,4,1,2,1,6356.0
33,1,538,2,6,4,1,812,1,1,59,2,2,7,2,1,14700,3,0,14,3,3,0,9,2,2,7,0,3,1,5099.0
27,1,518,2,5,3,2,1936,3,1,59,2,1,7,1,1,26544,4,0,15,3,2,0,4,3,2,1,1,1,1,9040.33
41,2,1330,1,8,3,2,1230,1,0,83,1,3,3,2,2,2630,2,1,17,3,1,0,20,1,3,17,7,8,1,1347.67
49,2,868,1,2,2,2,46,1,1,85,2,1,7,3,1,3806,1,1,14,3,2,0,3,2,2,2,1,1,1,1586.33
50,1,657,1,3,4,5,1618,3,0,78,1,2,4,3,1,14595,0,0,16,3,2,1,29,3,3,29,6,7,1,5110.0
27,2,395,0,23,2,3,1628,3,0,53,3,1,1,2,1,7274,0,1,16,3,3,2,1,3,3,1,1,0,1,2574.0
26,1,1332,0,21,3,2,1366,1,0,43,2,1,1,2,0,19429,1,0,17,3,2,0,1,0,2,1,0,0,1,6934.67
33,2,474,1,2,2,1,345,1,0,40,3,1,2,1,1,21497,6,0,19,3,1,0,13,2,3,8,6,6,1,7337.0
34,1,435,1,9,3,1,323,2,1,70,1,1,6,3,0,20637,4,1,16,3,2,0,10,2,2,5,5,5,1,7047.33
36,2,722,2,9,3,2,1711,1,1,74,3,1,7,4,1,16006,2,0,12,3,2,0,11,2,2,3,2,1,1,5600.67
58,2,288,1,2,3,4,952,4,1,47,3,1,5,2,2,26151,4,0,22,3,1,0,12,3,3,5,2,1,1,8828.67
38,2,335,0,10,2,1,1910,2,1,61,2,1,1,1,0,3337,5,0,13,3,4,2,7,3,2,4,4,2,1,1244.33
28,0,1169,1,17,2,3,1169,2,0,77,2,2,2,1,2,12215,2,0,12,3,1,0,7,2,2,7,4,6,1,4487.0
45,1,935,1,17,3,1,1023,2,0,87,3,1,6,3,2,10618,2,1,11,3,3,0,6,3,3,5,4,2,1,3880.0
29,2,474,1,21,1,1,1142,4,0,51,2,2,6,1,1,11204,1,0,13,3,1,0,9,3,1,9,6,8,1,3909.67
30,0,1478,1,11,2,2,840,3,0,67,3,1,5,3,1,23544,5,0,11,3,4,0,4,2,2,2,1,1,1,8363.0
45,1,1034,2,1,3,3,864,4,0,66,3,2,7,3,1,17447,3,1,15,3,2,0,7,3,2,0,0,0,1,6182.33
32,2,1264,1,13,1,3,566,1,1,58,2,2,3,3,1,24631,6,1,12,3,4,0,13,2,3,6,5,6,1,8651.0
28,1,804,1,7,3,4,1288,2,0,39,3,1,2,3,0,17281,2,1,13,3,1,1,9,2,3,6,6,6,1,6041.33
36,2,882,1,15,3,1,1042,2,0,43,3,1,2,1,1,8264,1,0,15,3,2,0,17,1,2,16,12,13,1,3063.0
54,1,263,1,2,3,4,982,3,0,52,3,1,5,2,2,26155,3,0,23,3,1,0,6,3,3,1,0,0,1,8823.33
22,2,968,1,15,2,2,980,3,0,63,2,1,7,1,1,18567,1,1,16,3,2,1,1,2,3,1,0,0,1,6532.67
35,1,134,1,25,4,1,891,4,0,95,2,1,6,2,0,16626,1,1,18,3,1,0,9,2,2,9,2,7,1,5618.33
33,2,908,1,1,2,4,245,2,1,87,2,1,5,3,2,19650,2,0,13,3,4,0,10,1,2,4,1,3,1,6881.67
26,2,293,1,5,1,1,1772,2,0,72,3,1,4,1,1,26271,1,1,19,3,2,0,1,2,3,1,0,0,1,8878.67
29,1,366,1,1,2,3,1266,3,1,46,2,1,3,1,2,5306,5,0,11,3,3,0,8,2,2,3,2,2,1,1906.0
32,2,421,1,3,3,1,418,4,0,46,2,1,5,3,2,9331,0,1,13,3,2,0,2,2,2,1,0,0,1,3266.0
50,1,711,1,1,2,3,725,3,0,80,2,4,3,1,1,21175,4,0,13,3,3,0,21,2,3,4,1,3,1,7322.0
34,0,963,1,15,4,4,1910,3,1,85,1,1,6,1,0,14451,1,0,22,3,2,1,5,2,3,5,2,0,1,5166.33
28,2,560,1,3,3,2,518,2,0,69,3,1,4,1,1,9303,3,0,13,3,2,0,4,3,3,1,1,1,1,3310.67
43,2,1375,0,1,2,3,971,2,1,91,2,2,1,1,1,2334,8,0,14,3,3,0,22,1,3,17,5,5,1,1266.67
30,1,1064,2,15,3,2,1757,1,0,70,3,2,7,3,1,18986,1,0,12,3,1,2,9,2,3,0,0,0,1,6706.67
40,2,1100,1,1,2,1,4,2,0,93,3,1,6,3,2,19482,7,0,11,3,1,0,7,0,1,6,3,5,1,6891.67
21,1,575,1,1,1,4,252,2,0,88,1,1,6,1,1,21088,1,0,20,4,1,0,3,4,4,1,1,1,1,7250.33
33,1,1449,1,6,5,1,1583,2,0,98,3,2,5,1,1,8807,2,0,11,3,1,1,12,2,3,6,5,4,1,3451.33
39,2,1320,0,2,2,3,1024,2,1,78,2,2,2,1,1,2504,8,0,14,3,3,0,19,1,2,16,5,5,1,1300.67
34,0,965,1,15,3,4,1886,3,1,85,1,1,5,1,1,14466,1,0,22,3,2,0,5,2,3,4,2,0,1,5172.0
41,1,818,2,4,2,2,1709,2,0,68,2,1,7,2,1,11915,3,0,12,3,2,1,15,2,3,5,3,3,1,4267.0
21,1,153,1,11,3,1,527,2,0,88,3,1,7,2,2,25441,0,0,15,3,3,0,1,0,3,1,0,0,1,8560.67
45,1,780,1,13,2,1,236,2,1,69,2,1,2,3,0,19622,5,1,17,3,4,0,20,0,1,1,0,0,1,6823.67
30,0,607,1,21,2,2,1878,4,1,76,1,1,6,3,1,14667,1,1,23,4,2,0,2,2,2,2,0,0,1,5116.67
42,2,980,1,1,2,1,17,1,0,95,2,2,5,3,2,19431,8,1,11,3,1,0,11,0,1,4,2,3,1,6835.33
21,2,1335,1,9,2,1,1071,3,0,36,2,1,2,1,1,17242,0,0,12,3,1,0,1,5,2,1,0,0,1,6204.33
30,0,630,1,21,2,2,1880,4,1,77,1,1,6,2,1,14654,1,1,23,4,2,0,2,2,2,2,0,0,1,5120.33
30,2,1064,0,11,3,3,1382,2,0,67,3,1,1,2,1,3174,1,0,14,3,2,0,1,1,2,1,1,1,1,1435.0
38,1,207,2,4,3,2,487,1,0,49,3,1,7,2,2,9431,1,0,16,3,2,0,5,4,3,5,4,4,1,3229.0
26,1,461,0,22,3,4,618,2,0,64,1,1,1,3,1,23124,0,1,16,3,2,0,2,2,1,2,1,0,1,7883.0
33,2,551,1,19,2,1,278,1,1,55,2,1,3,3,1,15400,2,0,12,3,1,0,7,1,2,0,0,0,1,5335.33
26,2,638,2,9,2,1,522,1,0,67,2,2,7,3,1,24786,6,0,12,3,1,0,4,2,3,2,2,0,1,8497.0
25,1,1426,1,14,3,2,429,1,0,46,3,1,2,2,0,14178,1,1,13,3,4,1,5,2,3,3,2,2,1,5216.67
29,1,403,1,19,2,1,1885,3,0,66,2,1,6,3,2,14893,1,1,21,3,1,0,2,2,2,1,0,0,1,5120.67
23,1,558,1,1,1,3,264,2,0,80,1,1,6,1,1,21154,2,0,20,4,1,0,4,4,4,2,2,2,1,7264.0
38,2,733,1,13,2,2,153,3,0,75,2,1,6,2,1,21757,0,1,19,3,2,0,2,2,2,2,1,0,1,7521.67
24,1,975,1,17,2,1,1212,3,0,94,2,1,2,2,1,3359,1,0,13,3,1,0,1,3,1,1,0,0,1,1476.0
38,1,907,1,15,2,4,1770,3,0,46,2,1,5,2,1,15671,7,1,16,3,3,0,4,4,3,1,0,0,1,5541.33
29,2,319,1,4,4,4,1516,1,0,89,2,1,6,1,2,7609,4,0,14,3,3,0,11,2,1,10,7,7,1,2672.33
53,1,442,2,1,1,3,819,3,0,39,2,1,7,3,2,21499,3,0,16,3,2,0,11,3,2,8,6,2,1,7326.67
55,2,276,1,2,2,1,930,2,0,43,2,5,4,2,1,25803,4,0,13,3,4,0,36,2,3,31,14,8,1,8707.33
31,1,431,2,2,3,2,1874,3,1,78,2,1,7,1,1,26247,6,0,12,3,2,0,6,3,2,1,1,1,1,8918.67
37,1,1048,1,11,3,5,1668,2,1,56,2,1,6,3,1,15643,6,0,15,3,4,1,5,3,3,1,0,0,1,5582.33
30,1,111,1,8,3,2,957,1,0,62,3,1,3,1,2,25961,1,0,16,3,1,0,4,3,3,3,2,2,1,8711.33
33,0,1280,1,17,2,1,340,1,0,68,2,1,6,2,2,4661,5,1,16,3,2,0,9,3,2,6,2,5,1,2003.0
19,1,1034,1,10,2,3,1084,3,0,94,2,1,6,1,2,18291,1,1,14,3,1,0,0,2,3,0,0,0,1,6473.0
31,1,989,1,14,1,1,103,2,0,72,1,1,5,1,1,4694,1,1,20,3,2,0,9,4,2,9,2,7,1,1918.33
35,2,307,1,26,3,1,1790,2,0,83,3,2,6,4,1,13499,1,0,17,3,4,0,10,2,3,10,7,6,1,4629.67
30,1,986,1,2,3,4,339,3,1,82,3,1,6,3,1,19810,0,0,13,3,4,0,7,1,2,5,2,4,1,6959.33
34,1,1362,2,10,4,1,1637,2,0,86,2,1,7,1,0,8577,4,1,12,3,1,2,12,2,3,2,2,2,1,3341.67
52,2,1156,2,23,3,1,1957,1,1,65,2,2,7,1,1,5829,5,0,12,3,2,0,14,2,2,2,2,2,1,2350.0
36,1,959,1,4,3,3,278,2,1,61,3,1,7,2,1,3273,2,0,12,3,2,0,15,4,3,4,2,2,1,1431.0
26,2,963,1,3,3,2,375,4,0,57,2,1,6,3,2,8475,1,1,11,3,2,0,8,1,3,7,5,4,1,3165.0
51,2,1027,1,5,3,1,1320,2,1,64,3,2,6,1,2,21535,8,0,18,3,2,0,10,2,1,7,6,6,1,7542.0
45,2,859,1,2,2,2,46,1,1,81,2,1,7,3,1,3668,1,1,14,3,2,0,3,2,2,2,1,1,1,1536.0
49,2,253,2,13,3,1,1463,1,0,82,3,3,7,2,2,9469,5,1,17,3,3,0,20,2,2,14,5,6,1,3268.0
27,1,527,1,2,3,1,368,1,1,78,3,1,2,2,1,14937,2,0,11,3,2,0,5,4,1,0,0,0,1,5180.67
28,0,889,1,5,2,2,902,2,0,89,2,1,6,2,0,20806,1,0,14,3,1,1,7,2,2,6,5,5,1,7261.33
30,2,1206,1,6,2,4,875,3,1,51,2,2,5,1,1,2869,6,0,16,3,3,0,10,1,2,8,3,3,1,1375.33
38,2,192,1,11,4,1,1185,4,0,43,3,2,5,2,2,25711,3,1,12,3,4,0,20,2,3,16,6,7,1,8648.67
24,1,621,1,5,1,1,870,1,0,39,3,2,3,2,1,10046,0,1,18,3,1,1,4,2,3,3,2,2,1,3568.67
47,1,390,1,4,3,4,1281,4,1,45,3,1,6,2,1,26439,3,0,22,3,1,0,5,3,2,1,0,0,1,8958.0
28,2,662,2,2,2,1,1603,2,1,57,2,1,7,1,1,5177,1,0,11,3,3,0,8,3,3,8,6,5,1,1965.33
39,1,954,1,5,3,1,410,1,0,58,1,2,5,3,2,24993,4,0,14,3,2,0,12,2,3,3,2,1,1,8668.33
22,1,358,1,8,2,1,1537,2,0,77,2,1,5,3,0,25182,1,0,20,4,2,0,2,2,2,2,2,2,1,8539.0
47,1,222,1,3,3,4,991,3,0,54,3,1,4,2,2,26042,2,0,21,3,1,0,5,3,3,1,0,0,1,8772.67
23,1,251,1,9,1,1,1263,1,0,45,1,1,2,3,1,25342,1,0,19,3,3,0,4,2,1,3,2,2,1,8546.0
50,1,364,1,3,3,4,1202,4,1,47,3,1,6,2,1,26384,3,0,22,3,1,0,5,3,2,1,0,0,1,8931.67
33,2,448,1,4,2,2,770,2,1,60,1,2,5,2,1,5226,1,1,11,3,2,0,12,5,2,12,7,7,1,1911.33
38,1,520,1,13,1,1,1700,4,0,80,2,1,5,3,1,11677,1,0,11,3,3,1,11,2,3,5,4,4,1,4092.33
30,1,1006,1,2,3,1,527,1,1,67,3,1,6,1,1,3125,1,1,12,3,1,0,8,2,2,7,5,5,1,1399.33
28,1,1072,1,1,3,2,2026,1,1,35,3,1,6,3,1,26159,8,0,14,3,1,2,3,3,3,1,1,1,1,9088.67
32,1,740,0,26,3,2,1235,1,0,54,2,1,5,2,1,3134,1,0,20,3,2,0,12,3,3,11,6,6,1,1309.33
27,2,597,1,3,3,2,523,1,0,75,3,1,3,1,1,9330,3,0,13,3,2,0,4,4,3,1,1,1,1,3334.0
24,2,484,2,4,1,1,1700,2,1,43,2,1,7,1,1,4843,1,0,12,3,2,0,4,3,3,4,2,2,1,1790.0
41,2,256,0,21,1,2,1799,4,0,64,2,1,0,2,1,10993,3,0,19,3,3,1,10,2,3,7,5,5,1,3771.0
39,0,540,1,6,3,1,1433,1,0,54,2,1,2,1,2,17190,2,1,21,3,2,0,10,2,3,1,0,0,1,5928.0
38,2,478,1,8,2,1,541,2,0,76,1,1,3,2,1,3730,4,0,12,3,4,0,20,3,2,18,8,6,1,1428.0
48,2,613,1,7,4,4,1444,2,0,75,2,3,2,4,1,14368,0,0,13,3,2,1,22,3,3,22,7,7,1,5018.67
30,2,1083,1,3,3,1,1694,3,1,95,3,1,3,2,1,24905,1,0,13,3,1,0,1,2,3,1,0,0,1,8694.33
31,1,1037,1,15,1,1,78,2,0,72,1,1,5,1,1,4689,1,1,20,3,2,0,9,4,2,9,2,7,1,1932.67
40,2,701,1,8,3,1,1518,3,1,84,3,1,2,1,2,21809,3,0,14,3,2,0,14,2,1,5,4,0,1,7531.33
30,1,210,1,8,2,1,1432,1,0,37,2,1,5,2,2,22302,0,0,12,3,2,0,1,2,3,1,0,0,1,7516.33
20,2,161,1,11,3,1,487,3,0,87,3,1,7,2,2,25408,1,0,14,3,3,0,0,0,3,0,0,0,1,8552.0
30,2,1316,1,12,3,2,686,2,0,50,2,1,6,1,0,11508,2,0,17,3,3,0,8,2,1,2,0,1,1,4291.33
53,1,738,1,4,1,1,612,3,1,59,2,1,3,4,0,13465,5,0,14,3,4,0,5,3,2,4,3,2,1,4754.0
27,1,1175,1,4,3,1,766,2,1,65,3,1,3,1,1,3331,1,1,16,3,2,1,4,2,3,4,3,2,1,1523.67
27,1,787,1,9,3,1,647,1,0,66,2,1,5,1,1,14347,1,0,17,3,3,1,3,2,3,3,1,0,1,5066.67
35,2,747,2,9,3,2,1627,3,1,55,2,3,7,1,1,21530,9,0,17,3,3,0,14,2,2,12,11,0,1,7444.0
43,1,1036,1,19,3,1,1606,1,1,68,3,2,4,1,1,6017,3,0,12,3,2,0,9,3,2,2,2,2,1,2373.67
23,1,390,1,16,2,3,970,3,1,40,2,1,7,1,2,10076,0,1,16,3,1,0,2,1,3,1,0,0,1,3502.0
28,1,643,1,1,2,1,830,1,0,63,1,1,6,2,2,3903,6,0,12,3,3,0,9,3,2,7,6,7,1,1536.33
38,2,383,1,22,2,3,1329,2,1,90,2,1,6,1,1,22150,0,0,13,3,1,0,6,2,2,4,2,2,1,7541.0
36,2,448,1,6,2,2,1396,3,1,54,2,2,5,2,1,5249,1,0,13,3,1,0,12,4,1,12,4,7,1,1917.0
38,2,1106,1,5,2,2,925,3,0,69,2,1,2,1,1,4289,7,1,20,3,4,0,8,2,1,2,2,2,1,1821.33
43,2,1355,0,1,2,3,1125,1,0,88,2,2,1,1,1,2381,8,0,14,3,4,0,22,0,3,18,5,5,1,1274.67
30,1,606,0,8,3,0,1745,3,0,65,2,1,1,4,0,9746,5,0,11,3,2,0,6,0,2,4,2,2,1,3472.33
49,2,1257,1,4,4,1,1074,1,1,34,2,1,5,2,0,10307,8,1,13,3,3,2,16,2,3,9,0,6,1,3866.0
31,1,472,1,1,3,3,944,3,1,57,2,1,5,3,2,5240,2,0,12,3,3,0,9,2,2,7,6,6,1,1923.0
42,2,1189,1,10,2,3,1379,2,1,89,3,2,5,2,2,10308,0,0,19,3,2,0,7,2,3,6,5,4,1,3862.0
39,2,966,1,12,2,3,1121,1,0,65,1,2,0,2,1,14278,3,0,13,3,2,0,13,2,1,4,2,1,1,5103.0
21,1,134,1,3,3,4,972,1,1,84,3,1,1,1,1,13048,1,0,18,3,2,0,2,2,3,2,0,0,1,4422.0
36,1,1095,0,26,1,1,417,2,0,58,3,2,0,1,0,11432,7,1,17,3,2,1,14,2,3,1,0,0,1,4195.0
45,2,1203,1,10,3,1,1823,2,0,64,3,3,6,2,1,14016,4,0,20,3,3,2,13,2,3,8,7,6,1,5094.33
36,1,269,1,18,3,1,1569,2,1,84,3,2,4,4,1,13510,3,0,15,3,4,1,13,2,3,12,7,6,1,4621.0
30,1,1170,1,5,3,1,874,1,0,66,3,1,2,2,1,14334,1,0,14,3,3,0,7,4,3,5,2,2,1,5190.0
33,1,789,1,13,3,3,326,2,1,58,3,1,2,3,0,22181,5,0,12,3,2,1,8,2,1,4,3,3,1,7676.0
30,2,484,2,5,2,1,1242,1,1,58,2,1,7,1,1,15073,3,0,11,3,1,0,10,2,2,7,1,4,1,5205.0
39,1,1291,1,8,3,1,1608,1,0,71,2,1,2,1,2,3323,2,0,14,3,2,0,10,3,1,4,2,3,1,1561.67
35,2,1198,1,4,3,4,1104,3,1,86,3,2,6,1,2,10357,0,1,21,3,1,0,8,2,3,7,6,6,1,3880.33
33,2,1162,1,5,2,3,1003,4,1,54,3,1,2,2,1,4427,4,1,18,3,3,0,7,2,2,4,4,3,1,1881.0
33,2,1085,1,6,3,3,507,2,0,47,3,2,5,3,1,16334,3,0,14,3,4,0,12,1,2,10,7,3,1,5822.0
35,1,915,2,11,3,4,1605,4,1,41,3,2,7,3,2,10405,2,1,23,4,1,0,12,2,3,10,8,7,1,3787.0
26,1,422,0,14,1,0,1582,3,0,70,1,1,3,3,1,11701,3,0,12,3,3,0,1,2,3,1,0,0,1,4064.33
40,0,1423,1,18,3,2,555,2,0,76,3,4,6,2,1,16704,2,0,14,3,4,0,22,1,2,10,6,3,1,6067.67
42,1,403,1,6,2,2,839,3,0,40,1,1,6,2,0,12171,2,0,15,3,4,0,12,1,2,4,4,3,1,4204.67
40,2,1360,2,19,1,2,261,1,0,69,3,1,8,2,2,21738,1,1,21,3,3,0,4,4,2,4,3,2,1,7722.33
37,2,331,1,21,1,2,1506,4,0,55,2,2,3,1,1,10995,2,0,17,3,2,1,12,2,2,9,7,8,1,3793.67
28,2,245,1,4,3,2,236,3,1,46,2,1,6,3,2,26876,1,0,12,3,3,0,6,1,3,5,3,2,1,9055.67
38,1,202,1,2,3,1,1125,1,1,84,3,3,0,3,0,13542,6,0,11,3,3,2,20,3,3,17,6,4,1,4609.33
19,2,515,0,3,2,4,593,1,1,50,2,1,1,3,1,18462,1,0,12,3,3,0,1,2,3,1,0,0,1,6342.33
45,1,555,1,10,2,4,692,1,1,53,3,2,5,3,1,23328,3,0,13,3,1,0,16,3,3,3,2,2,1,7978.67
36,2,1289,1,13,4,1,1531,2,0,80,2,1,5,1,0,8544,3,0,13,3,2,2,16,2,3,6,5,5,1,3304.33
31,1,396,1,2,1,2,1265,3,1,43,2,1,4,2,1,5427,4,0,11,3,2,0,11,3,2,7,3,3,1,1955.33
43,0,911,1,6,4,2,1991,2,1,90,2,1,6,2,0,14332,4,0,16,3,3,1,9,2,3,5,2,0,1,5111.0
