age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human_resources,department_research&_development,department_sales,education_field_human_resources,education_field_life_sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical_degree,gender_female,gender_male,job_role_healthcare_representative,job_role_human_resources,job_role_laboratory_technician,job_role_manager,job_role_manufacturing_director,job_role_research_director,job_role_research_scientist,job_role_sales_executive,job_role_sales_representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition
53,1223,7,2,1201,4,50,3,5,3,18640,3,18,3,2,1,26,6,3,7,7,7,6637.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,942,15,1,1202,2,69,1,1,4,26933,0,18,3,1,1,6,2,2,5,4,3,9314.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22,1256,3,4,1203,3,48,2,1,4,4223,0,11,3,2,1,1,5,3,0,0,0,1842.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
46,1402,2,3,1204,3,69,3,4,1,24097,8,23,4,1,0,28,2,3,26,15,9,8522.666667,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44,111,17,3,1206,4,74,1,1,3,4279,2,13,3,4,0,6,3,3,0,0,0,1488,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
33,147,2,3,1207,2,99,3,1,3,8429,1,13,3,4,1,5,2,3,5,4,4,2891.666667,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
41,906,5,2,1210,1,95,2,1,1,20293,6,17,3,1,1,5,2,1,1,0,0,7098,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
30,1329,29,4,1211,3,61,3,2,1,13192,8,19,3,3,3,8,3,3,4,3,3,4860.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40,1184,2,4,1212,2,62,3,2,2,25440,5,12,3,4,3,5,2,3,0,0,0,8895.333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
50,1421,2,3,1215,4,30,3,4,1,9490,2,22,4,3,1,32,3,3,2,2,2,3647,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,1179,19,4,1216,4,78,2,1,1,12449,1,12,3,3,3,6,2,3,6,5,3,4568.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
46,1450,15,2,1217,4,52,3,5,2,10849,5,11,3,1,1,25,2,3,4,2,3,4117,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35,1361,17,4,1218,3,94,3,2,1,21026,3,15,3,4,3,15,2,3,7,7,7,7493.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
24,984,17,2,1219,4,97,3,1,2,3372,1,13,3,1,1,1,3,1,1,0,0,1484.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
33,1146,25,3,1220,2,82,3,2,3,4905,1,12,3,1,1,10,3,2,10,7,1,2044.333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,917,6,4,1221,3,60,1,1,3,6865,1,14,3,3,1,7,4,3,7,7,7,2614,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,853,7,4,1224,3,49,3,2,3,11309,1,13,3,1,3,10,4,2,10,7,9,4070.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44,200,29,4,1225,4,32,3,2,4,7744,1,25,4,2,0,20,3,3,20,11,17,2658.666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
20,654,21,3,1226,3,43,4,1,4,5050,1,17,3,4,0,2,2,3,2,1,2,1915.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
46,150,2,4,1228,4,60,3,2,4,17433,2,11,3,3,1,12,3,2,6,3,4,5881,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
42,179,2,5,1231,4,79,4,2,1,12858,7,16,3,1,1,10,3,4,4,3,3,4372,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,696,7,4,1233,2,52,4,2,4,10893,0,18,3,2,1,12,3,3,11,7,9,3880.333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
32,116,13,3,1234,3,77,2,1,2,7331,1,20,4,3,1,2,2,3,2,2,2,2508,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
32,1316,2,2,1235,4,38,3,2,3,2338,4,14,3,4,0,10,2,3,8,7,7,1230.666667,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36,363,1,3,1237,3,77,1,3,1,4235,2,21,4,3,1,17,2,3,7,7,7,1558.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
33,117,9,3,1238,1,60,3,1,4,6311,0,13,3,2,1,15,5,3,14,10,10,2162.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
40,107,10,3,1239,2,84,2,2,2,11591,7,12,3,2,1,7,2,4,5,1,3,3927.333333,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
25,1356,10,4,1240,3,57,3,2,4,20623,0,14,3,2,0,5,4,3,4,3,1,7345.333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30,1465,1,3,1241,4,63,3,1,2,9369,0,21,4,1,1,12,2,3,11,9,7,3632.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42,458,26,5,1242,1,60,3,3,1,23281,3,17,3,3,0,20,6,3,1,0,0,7933,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35,1212,8,2,1243,3,78,2,3,4,13755,4,11,3,2,1,16,6,2,13,2,12,5015,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
27,1103,14,3,1244,1,42,3,1,1,14377,1,14,3,4,2,9,3,2,9,7,8,5174,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54,966,1,4,1245,4,53,3,3,3,9659,7,17,3,1,1,33,2,1,5,4,4,3559.333333,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
44,1117,2,1,1246,1,72,4,1,4,19982,1,13,3,4,1,10,5,3,10,5,7,7057,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
19,504,10,3,1248,1,96,2,1,2,6148,1,25,4,2,0,1,2,4,1,1,0,2249.333333,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
29,1010,1,3,1249,1,97,3,1,4,5598,1,15,3,1,3,3,5,3,3,2,2,2235,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
54,685,3,3,1250,4,85,3,4,4,23474,3,14,3,1,0,36,2,3,10,9,9,8081.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
31,1332,11,2,1251,3,80,3,2,1,17089,1,12,3,4,0,6,2,2,6,5,1,6167,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,1062,24,3,1252,3,96,2,2,1,17198,1,19,3,2,0,10,2,3,10,9,8,6118.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
59,326,3,3,1254,3,48,2,2,4,16490,5,17,3,4,0,13,2,3,6,1,5,5621.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
43,920,3,3,1255,3,96,1,5,4,18625,3,14,3,2,1,25,2,3,8,7,7,6547,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
49,1098,4,2,1256,1,85,2,5,3,12124,2,13,3,3,1,23,2,4,1,0,0,4435.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36,469,3,3,1257,3,46,3,1,2,9256,1,12,3,3,0,12,2,2,11,10,7,3257,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
48,969,2,2,1258,4,76,4,1,2,16620,5,11,3,3,0,7,4,2,1,0,0,5888.333333,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27,1167,4,2,1259,1,76,3,1,3,3208,1,11,3,2,3,5,2,3,5,3,3,1483.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
29,1329,7,3,1260,3,82,3,2,4,4204,1,11,3,2,2,6,2,3,6,0,0,1871.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,715,1,3,1263,4,76,2,5,4,8733,6,12,3,3,0,25,3,4,1,0,0,3174.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
29,694,1,3,1264,4,87,2,4,4,3423,3,14,3,2,2,9,2,2,7,7,7,1401.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34,1320,20,3,1265,3,89,4,1,3,21643,0,17,3,4,0,2,5,2,1,0,0,7684,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
44,1099,5,3,1267,2,88,3,5,2,8751,7,11,3,3,1,26,5,3,22,9,10,3312.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,536,10,5,1268,4,82,4,3,3,21708,0,14,3,4,2,10,3,3,9,8,8,7442,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
19,265,25,3,1269,2,57,4,1,4,21221,1,12,3,4,0,1,2,3,1,0,1,7181,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,373,1,2,1270,4,47,3,1,3,16901,1,22,4,4,1,1,2,3,1,0,1,5773.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,599,24,1,1273,3,73,1,1,4,8040,1,14,3,4,0,1,4,3,1,0,0,2904,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
26,583,4,2,1275,3,53,3,1,4,9973,1,20,4,2,0,8,2,2,8,5,2,3536.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
45,1449,2,3,1277,1,94,1,5,2,2493,2,16,3,1,0,26,2,3,24,10,11,1345.333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
55,177,8,1,1278,4,37,2,4,2,25592,1,15,3,4,1,34,3,3,33,9,0,8602,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21,251,10,2,1279,1,45,2,1,3,25308,1,20,4,3,0,2,2,1,2,2,2,8534.666667,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
46,168,4,2,1280,4,33,2,5,2,9946,2,14,3,3,1,26,2,3,11,4,8,3382.333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,131,2,3,1281,3,86,3,2,1,6039,0,12,3,4,0,4,3,3,3,2,2,2085.333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
51,237,9,3,1282,4,83,3,5,2,19196,4,24,4,1,1,31,5,2,29,10,10,6505.333333,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
59,1429,18,4,1283,4,67,3,3,4,20002,6,12,3,4,0,25,6,2,9,7,4,7166,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34,135,19,3,1285,3,46,3,2,2,22534,4,13,3,3,2,15,2,4,11,8,10,7571.666667,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28,791,1,4,1286,4,44,3,1,3,6842,0,11,3,3,0,5,2,2,4,2,2,2559,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
44,1199,4,2,1288,3,92,4,5,1,17477,1,14,3,4,2,26,4,2,25,9,13,6256,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,648,11,3,1289,3,56,2,2,2,21833,4,11,3,4,2,14,5,4,10,9,8,7512.333333,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35,735,6,1,1291,3,66,3,1,3,6020,0,14,3,4,0,4,3,3,3,2,2,2273.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42,603,7,4,1292,2,78,4,2,2,5628,6,16,3,4,0,18,2,3,1,0,0,2103,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
43,531,4,4,1293,4,56,2,3,4,20364,3,14,3,4,0,23,3,4,21,7,17,6983.666667,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36,429,2,4,1294,3,53,3,2,2,2323,9,11,3,4,0,18,2,3,16,14,12,935,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
44,621,15,3,1295,1,73,3,3,4,14075,1,11,3,4,1,10,2,3,10,7,5,4923,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
28,193,2,3,1296,4,52,2,1,4,14222,1,12,3,2,1,2,2,3,2,2,2,4822.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
51,968,6,2,1297,2,40,2,1,3,4257,0,14,3,2,0,8,6,2,7,0,7,1755,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30,879,9,2,1298,3,72,3,2,3,12858,7,18,3,3,0,10,3,3,8,4,7,4603,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29,806,7,3,1299,2,39,3,1,3,17285,3,13,3,1,2,10,2,3,7,7,7,6043.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
28,640,1,3,1301,4,84,3,1,1,4732,2,11,3,2,0,5,2,2,3,2,2,1818.666667,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
25,266,1,3,1303,4,40,3,1,2,18830,1,18,3,4,0,2,3,2,2,2,1,6378.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
32,604,8,3,1304,3,56,4,2,4,11693,1,15,3,3,2,10,4,4,10,7,8,4117.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
45,364,25,3,1306,2,83,3,5,2,13035,3,22,4,3,0,22,4,3,0,0,0,4494,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
39,412,13,4,1307,3,94,2,4,2,17334,6,13,3,4,2,21,4,3,19,9,2,5946.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
58,848,23,4,1308,1,88,3,1,3,26076,1,12,3,4,2,2,3,3,2,2,2,9004,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
32,1089,7,2,1309,4,79,3,2,3,22845,1,18,3,1,1,10,3,3,10,4,1,8004.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
39,360,23,3,1310,3,93,3,1,1,22154,0,13,3,1,0,6,2,3,5,2,3,7535.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
30,1138,6,3,1311,1,48,2,2,4,23631,0,12,3,1,1,10,6,3,9,2,7,8272.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36,325,10,4,1312,4,63,3,3,3,5747,3,12,3,1,0,10,0,3,7,7,7,2045,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,991,1,2,1314,4,44,3,1,1,22957,6,12,3,3,0,10,3,4,7,6,7,7997.333333,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
28,1476,1,3,1315,3,55,1,2,4,16392,0,11,3,1,3,10,6,3,9,8,5,5974.333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
50,1322,28,3,1317,4,43,3,4,1,22422,4,11,3,2,0,25,2,3,3,2,2,7929,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40,299,25,4,1318,4,57,2,3,2,17235,2,12,3,3,0,9,2,3,5,4,0,5863.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
52,1030,5,3,1319,2,64,3,3,2,21534,9,19,3,3,0,10,2,2,8,7,7,7542.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
30,634,17,4,1321,2,95,3,3,1,25927,1,23,4,4,2,9,2,3,9,1,8,8885.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39,524,18,2,1322,1,32,3,2,3,13352,0,11,3,1,0,9,6,3,8,7,7,4636,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
31,587,2,4,1324,4,57,3,3,3,8935,1,19,3,1,1,10,5,2,10,8,6,3193,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
41,256,10,2,1329,3,40,1,2,2,22074,1,13,3,1,0,19,4,3,19,2,9,7456.666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
31,1060,1,3,1331,4,54,3,1,2,8319,1,11,3,1,0,3,2,4,3,2,2,3144.333333,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
44,935,3,3,1333,1,89,3,1,1,14669,4,12,3,3,0,10,4,4,3,2,2,5231,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
42,495,2,1,1334,3,37,3,4,3,26582,0,13,3,4,0,21,3,2,20,8,10,9038,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55,282,2,2,1336,4,58,1,5,3,6992,4,14,3,4,1,23,5,3,19,9,11,2444,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
56,206,8,4,1338,4,99,3,5,2,4022,6,14,3,1,0,36,4,3,7,3,7,1442.333333,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
40,458,16,2,1340,3,74,3,1,3,8532,9,16,3,2,1,6,0,3,4,2,0,3021.333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,943,9,3,1344,4,86,3,3,4,5494,0,11,3,4,1,10,0,2,9,7,6,2174.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,523,2,3,1346,3,98,3,2,4,22455,1,13,3,3,0,9,4,3,9,8,8,7692,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
41,1018,1,3,1349,3,66,3,2,1,4297,0,17,3,4,1,10,2,3,9,3,7,1793.666667,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
35,482,4,4,1350,3,87,3,2,3,2690,1,11,3,2,0,9,3,3,9,6,1,1086.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
51,770,5,3,1352,3,84,3,4,2,17588,1,11,3,2,1,33,2,3,33,9,10,6147.333333,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,1009,2,2,1355,2,31,3,2,1,19461,3,15,3,4,1,11,3,3,7,7,7,6833.666667,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
34,507,15,2,1356,3,66,3,2,1,23553,1,12,3,4,0,10,6,4,10,8,6,8042,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
25,882,19,1,1358,4,67,3,1,4,9075,3,11,3,3,3,7,6,2,3,2,2,3341.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
58,601,7,4,1360,3,53,2,3,1,12023,7,14,3,4,0,31,0,2,10,9,9,4225.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
40,329,1,4,1361,2,88,3,1,2,6762,3,22,4,3,1,7,3,3,4,2,3,2393,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36,607,7,3,1362,1,83,4,2,1,2261,2,16,3,4,1,17,2,2,15,7,13,983.6666667,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
48,855,4,3,1363,4,54,3,3,4,18706,1,11,3,3,0,11,2,3,10,9,8,6538.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
27,1291,11,3,1364,3,98,4,1,4,6527,8,14,3,2,1,5,4,3,1,0,0,2638.666667,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
51,1405,11,2,1367,4,82,2,4,2,24439,3,16,3,2,0,29,1,2,5,2,3,8642,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
18,1124,1,3,1368,4,97,3,1,4,19305,1,15,3,3,0,0,5,4,0,0,0,6842,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
35,817,1,3,1369,4,60,2,2,4,10846,0,12,3,2,1,10,0,3,9,7,0,3907.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,793,2,1,1371,4,43,1,2,4,20392,3,20,4,2,0,8,3,3,6,2,0,7076,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,267,13,4,1372,1,85,4,4,3,9277,6,17,3,3,0,24,2,2,19,7,8,3209.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
56,1369,23,3,1373,4,68,3,4,2,18235,4,12,3,1,1,33,0,3,19,16,9,6557.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
34,999,26,1,1374,1,92,2,1,3,15891,1,20,4,3,3,5,2,3,5,4,0,5660.666667,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
40,1202,2,1,1375,2,89,4,2,3,13888,5,20,4,2,3,15,0,3,12,11,8,5059.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,285,29,3,1377,2,86,3,2,3,17491,4,13,3,1,2,10,1,3,8,7,7,5954,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
31,703,2,3,1379,3,90,2,1,4,11882,7,14,3,3,0,3,3,4,1,0,0,4225,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
35,662,18,4,1380,4,67,3,2,3,23288,0,18,3,3,1,5,0,2,4,2,2,8005.666667,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
